method,500_L1,500_L2,500_Linf,500_time,1000_L1,1000_L2,1000_Linf,1000_time,5000_L1,5000_L2,5000_Linf,5000_time
KDE_scott,0.04324156207431868,0.015128347260829027,0.0266963887266827,0.1446713717615482,0.034256815404950854,0.01322382449129657,0.023853979595503134,0.14019859213092525,0.021157244917974723,0.00953751438635249,0.016492186118239074,0.12280524765966426
KDE_cv,0.1059511759800912,0.1748810198973404,0.2599632896297927,0.21971579611773054,0.10900237610698113,0.1774695682324966,0.27598366615616715,0.13929155806522264,0.08286262329756941,0.15777833052231197,0.3033567165597424,0.1360256570622498
DPM,0.0501536952428258,0.05787865410605934,0.08563893945369956,0.5679498097459637,0.17848752020213943,0.1666811747856255,0.18500205713491485,0.47281324234225974,0.07768871143978724,0.10063963821032795,0.16202702255158957,0.4740081347100254
DRBART,0.0835439273389745,0.02824188356405794,0.03701206332958637,0.14531880851526485,0.24796996189574547,0.269579075779414,0.2890904846464322,0.21187548255204358,0.3214897249336214,0.515178908492025,0.6321851284073112,0.15744623377321598
