method,500_L1,500_L2,500_Linf,500_time,1000_L1,1000_L2,1000_Linf,1000_time,5000_L1,5000_L2,5000_Linf,5000_time
KDE_scott,-1.2023256490103207,-0.23381805547569684,1.7272254996027225,0.7123751199387733,-1.2674698302262741,-0.26345398777890744,1.6986943225597522,1.3904336292821535,-1.4361354040341185,-0.36513251528970614,1.5977359695884277,2.875863141090262
KDE_cv,-1.5554817059787174,-0.8540413252605772,1.0354514973602233,0.5212264095692825,-1.8363333610399633,-1.1907775330814738,0.6883133321664556,1.3467378355146562,-2.4760608687371906,-1.9101140190329864,-0.07702645657456866,3.8272593249895124
DPM,-1.0612029657536726,-0.24107999142852177,1.6698338131963146,0.2867515934551778,-1.4508046261830125,-0.5679284323360266,1.357539284585817,0.4113095081616205,-2.3070583026760256,-1.4606473559256943,0.490595204662024,2.5431822759307123
DRBART,-1.0534981657047284,-0.1998377999456942,1.7291447000469324,7.244897602004386,-1.399644223688422,-0.5245339501505735,1.3877386472211424,7.617352299985751,-2.3532273825092545,-1.6745069152062875,0.08654422612098386,8.540032575940778
