method,500_L1,500_L2,500_Linf,500_time,1000_L1,1000_L2,1000_Linf,1000_time,5000_L1,5000_L2,5000_Linf,5000_time
KDE_scott,-1.1090437565254203,-0.207008103700638,1.7747457457943119,1.017737758448014,-1.1989474893710717,-0.236099774268878,1.7449306577803412,1.6833234293905197,-1.391723368868417,-0.3428657535184336,1.6331052544894902,2.9507751831049247
KDE_cv,-1.3473116616580645,-0.5585164184268891,1.4062378622425864,0.7679959951679874,-1.6242315116479875,-0.8314119183363603,1.161666304209534,1.585003857192498,-2.3350998667003404,-1.6326033841276917,0.43007061504434424,3.96604454972228
DPM,-0.967655938789883,-0.19074705538721543,1.765977741375687,1.518969386181812,-1.0712736753750538,-0.2208582933329809,1.7221889165180972,1.5084276951602653,-2.165572471225024,-1.270917767725831,0.769640192627262,3.5307698668413736
DRBART,-0.8423861549824604,-0.12112614907854362,1.7918805097696373,7.420502074760983,-1.0379706285602155,-0.19746348996863475,1.7434518032866633,8.46124030990611,-1.437292752934242,-0.45828308474844537,1.3858399330556512,8.749384694055244
