100_L1P,100_L1F,100_L2P,100_L2F,100_LIP,100_LIF,100_TP,100_TF,200_L1P,200_L1F,200_L2P,200_L2F,200_LIP,200_LIF,200_TP,200_TF,500_L1P,500_L1F,500_L2P,500_L2F,500_LIP,500_LIF,500_TP,500_TF,1000_L1P,1000_L1F,1000_L2P,1000_L2F,1000_LIP,1000_LIF,1000_TP,1000_TF,2000_L1P,2000_L1F,2000_L2P,2000_L2F,2000_LIP,2000_LIF,2000_TP,2000_TF,5000_L1P,5000_L1F,5000_L2P,5000_L2F,5000_LIP,5000_LIF,5000_TP,5000_TF,10000_L1P,10000_L1F,10000_L2P,10000_L2F,10000_LIP,10000_LIF,10000_TP,10000_TF,20000_L1P,20000_L1F,20000_L2P,20000_L2F,20000_LIP,20000_LIF,20000_TP,20000_TF,50000_L1P,50000_L1F,50000_L2P,50000_L2F,50000_LIP,50000_LIF,50000_TP,50000_TF
0.1345939555434093,-0.02464335723200573,0.9637968101200945,0.9178323465715704,3.949780221371114,3.9311822501005067,-6.857554344594706,-6.474734075352896,0.09618863299301111,-0.04973122400733301,0.9621683977989335,0.9168198755197721,3.9496889729595153,3.930238483851737,-7.090909391472489,-7.2418926005872795,0.08661120835008727,-0.05990378061032953,0.9594861586957496,0.9163631873117838,3.9493669692362134,3.9293534690365894,-6.658413419859769,-7.156735529336097,0.08470039189780978,-0.06343547164842864,0.9583807504912965,0.9161864698798265,3.9491876172947493,3.929005710872015,-6.699215862321548,-7.11145048934359,0.08392467989806349,-0.06512052640635937,0.9579668403027385,0.9161636053916111,3.9490894543696804,3.9288320170223496,-6.4094001573947175,-6.9832228587422875,0.08304299764786054,-0.06600586799166293,0.9574964958362466,0.9161062878082641,3.9489934273732987,3.9287408782607374,-5.820678813518933,-6.745337582637667,0.08263160848080159,-0.06686178003713344,0.9573448796649255,0.9160901551113366,3.9489393222807245,3.9286350914390846,-5.318528357952276,-6.137145335647229,0.08244148730787834,-0.06765509402512368,0.9572077958574625,0.9160841270582947,3.9489108815216314,3.9285310411334464,-4.636237474722969,-5.635726225135304,0.082362477439768,-0.06782122251058303,0.9570794860977928,0.9160789477294238,3.9488656715091928,3.928510563205369,-3.5901959131877375,-4.635462383817397
0.08918073107717028,-0.1075239635510237,0.9424703129116999,0.8966334054500735,3.954525713815262,3.9184705722318083,-5.930278671205211,-6.3667073952387,0.0757318084019872,-0.1686668654750115,0.9378589655366014,0.8838763440581247,3.954883749004958,3.9158707947200635,-5.816074106371177,-6.3504066989621055,0.06100038236413595,-0.18582438888204483,0.9285106976944564,0.8823978808514976,3.951402336363901,3.9134506148436845,-5.755434419315459,-6.378382592007245,0.05167125582585763,-0.1907834987457396,0.9275164841490517,0.8814547339347276,3.949175619442257,3.9131221410579653,-5.5032921476638155,-6.197628983555816,0.04923746525893124,-0.19801346094756994,0.9120137938674473,0.8810975218051528,3.905908072655891,3.911921393920759,-5.210153013942175,-6.14155525244151,0.04576643430281798,-0.19973724982334137,0.9111565196411539,0.880865923859034,3.902007449633242,3.9113726975963616,-4.771503370839474,-5.689721931187008,0.04468615445390745,-0.20036134759551436,0.9105761248645851,0.8808041269242319,3.900602882181177,3.9111551176268815,-4.538386247183695,-5.482320036359554,0.043426865044070444,-0.20092485934225404,0.9099755120550079,0.8807783719623483,3.8994026193859437,3.9108823535591304,-3.801784002410801,-5.287404538456489,0.0434068567731557,-0.20112946690032918,0.909647557230261,0.8807595812709063,3.8982874376950662,3.9106850728140716,-2.9999730245525797,-4.460008906962146
0.016106589579375892,-0.2312073656397054,0.9160176694739295,0.8418698891471849,3.9292275340136795,3.892506334636597,-5.094242325883,-5.300020507421283,-0.016425574687452156,-0.3179905420409887,0.903458352639921,0.8287536976771903,3.9240040715049282,3.8887866867198335,-4.861543820167887,-5.302870352158806,-0.06513579534223793,-0.3839327362303475,0.8915441078306855,0.8106723030427696,3.917759704803942,3.885105241341941,-4.723873357918741,-5.2844804433195645,-0.11442720792558,-0.4095488146000649,0.8846314145473331,0.8087473587860498,3.9122291031227983,3.883074262880464,-4.63036345248046,-5.269005250063466,-0.12050923305014724,-0.4179191925613011,0.881684581344869,0.8079807545379345,3.9045474934948206,3.880704385695715,-4.525947954478974,-5.193051247965884,-0.12694258427694335,-0.42762408357870746,0.8798513859538067,0.8074057689525693,3.8936116873412856,3.879206444252526,-4.01197250166262,-4.952723280424337,-0.1296772423332524,-0.4344675172025559,0.8795669632947809,0.807259072287492,3.8920760638312033,3.8789618824567658,-3.6637802943681117,-4.852497758137013,-0.13137717447581504,-0.43676529027067934,0.8795048508081742,0.8071542302276093,3.8890541947721555,3.8783882981721884,-2.9873107634461618,-4.673624629820773,-0.1325728301703496,-0.4398515152662891,0.8789569594401888,0.8071117390821996,3.8875269885038475,3.878021830477633,-2.208056789263314,-4.2059365827833
-0.05874950457673729,-0.2744937878266175,0.9007643779422092,0.7994929744038288,3.9290326402430424,3.8737195090968797,-3.641242886466774,-4.373238078924872,-0.18725921545671467,-0.33420991732240374,0.8421735800412639,0.7768868817657294,3.930147088764888,3.8599101908464912,-3.6388690436184965,-4.350939345109501,-0.29385421735141626,-0.41662670643109684,0.7795095218451593,0.7648330916857088,3.9053118501335926,3.85310715392777,-3.563269425289616,-4.315351503255437,-0.32361621116407596,-0.4516321351326359,0.744582835717773,0.7648614009496437,3.8767776874430577,3.8467422542143854,-3.4258379604076494,-4.328636680441663,-0.343994615270553,-0.4732516233610158,0.6453409019462368,0.7494870880409534,3.8138451585850506,3.8439449319378216,-3.301378780625021,-4.134617275047451,-0.36048876283728337,-0.4874545878660644,0.6172126758025448,0.7487140986587267,3.7772576700493796,3.840822881343162,-2.946697412698697,-4.151398107597461,-0.36702031186488737,-0.49662309405493316,0.6043667343037152,0.7476311139390314,3.764724495972507,3.8395186782945885,-2.6583467640126677,-4.035051726147393,-0.37167895615645014,-0.5003492298112375,0.5962881404665291,0.7473467010621271,3.7458753497377097,3.8384279581103424,-1.9986711147268497,-3.7455911572848497,-0.37502233869172513,-0.5048404183749181,0.5917080102615798,0.7472060323243565,3.743536350145779,3.83751328546628,-1.3364577614669508,-3.3918164694558377
-0.06699770985727495,-0.3168392263554711,0.8984282411133265,0.7749829924703399,3.926943140850087,3.863453467559944,-2.176937154258331,-3.067854572200384,-0.23768411810585763,-0.4216027174713027,0.7744464139514327,0.7216040086228325,3.9066716723505226,3.832653771441089,-2.121350066291226,-3.0501476637520533,-0.4679261707205474,-0.5663564006113776,0.5691526168986034,0.69441429764957,3.847942531897416,3.8072059126999487,-2.167318122809844,-2.8725064535302307,-0.5772768697674114,-0.6428786343722371,0.43211794912546986,0.6828788666080319,3.7437267318520924,3.7974774838025893,-2.197480674038151,-3.016020897401566,-0.6474488372951769,-0.6921495020332356,0.3383990332754797,0.6795331285156123,3.679969842019688,3.7895476180747596,-1.9461606755626002,-2.738567704991759,-0.7110889709709575,-0.7261156040664963,0.28542603388066307,0.6788467688301424,3.594896958164283,3.7836913969478463,-1.8683372896845651,-2.9465891277212064,-0.7324645698590336,-0.7392728831364844,0.2586357092085624,0.670737261903622,3.517170237104817,3.7818409571973053,-1.4802504048486271,-2.8613469691196536,-0.7451574280523253,-0.7467036577363767,0.24429172523012113,0.6695180327464209,3.4774623473449116,3.779230586994148,-1.0587091104899091,-2.727409206068038,-0.7573187569207064,-0.7514496218418373,0.229028645607506,0.66932744150527,3.4530455955240313,3.777347764572211,-0.3269116602448354,-2.4167572482995605
,,,,,,,,-0.24004668185032568,-0.4944504875023256,0.7676672089515801,0.6631789123878878,3.8932714939379225,3.795058225663142,-0.8395898626011576,-1.8268833674606413,-0.5152445394495844,-0.6922416386018072,0.5179474707344122,0.5840333578060116,3.822817039475066,3.7361151364380474,-0.8713373005495682,-1.712761643933576,-0.7089333520018043,-0.8290686199588102,0.2996505982181261,0.5500340408170042,3.666062085276146,3.7062464693516475,-0.7770216411570113,-1.8398111295015467,-0.8869636814938832,-0.9312996982547618,0.12031838362928345,0.5350895939699817,3.586278797623473,3.686518484959178,-0.7756901862575389,-1.7478698968326003,-1.0316067266367426,-1.0359657401981663,-0.011600723402900618,0.52588417354603,3.5388483639564896,3.668385375530678,-0.5863408425461561,-1.7768948050128228,-1.0744461207452043,-1.070237265584065,-0.05170552890822988,0.522907366789894,3.5159781060361297,3.6605785346013935,-0.26073307779474414,-1.691555435943949,-1.0997522255598426,-1.0913666385201228,-0.09341630122456171,0.5217447122786584,3.4776814199586923,3.655013947272302,0.15361081857838793,-1.484369949546183,-1.124816262149752,-1.1068170131144235,-0.10431125476813842,0.5210137125423037,3.4669010079314857,3.6505470155723336,0.8240871404945466,-1.3182244344285088
,,,,,,,,,,,,,,,,-0.5183462200069558,-0.7020633571133599,0.5171669760031024,0.5657110135900707,3.8090774893561923,3.7107351894630924,0.6152852954306155,-0.4989443287897484,-0.7361396228098305,-0.8547699831327124,0.27407451317631604,0.5193952107421086,3.6685395068142523,3.667136223357158,0.7017731728500605,-0.45033644966662456,-0.9842534871471744,-0.9753059321223359,0.04781079903975569,0.4991693498277899,3.51091955205231,3.6647497280372803,0.7327933310020309,-0.4442503863734005,-1.2440920180997637,-1.1107618191394861,-0.20701706549343007,0.4883411812036382,3.372149544950659,3.6551122127195215,0.8681882084314008,-0.46264421611040446,-1.3835123195089911,-1.1864330970588168,-0.359041138480186,0.4835690411218488,3.2618041009773493,3.6442571332258207,1.1485562168493577,-0.31283056436384293,-1.4444361019554832,-1.233324904275759,-0.42599435009926784,0.4813054796146276,3.1643213459233164,3.6377266012019884,1.4040085882201865,-0.24948216831172268,-1.4993109355137615,-1.2706247236341395,-0.48451710111676394,0.47961868940405217,3.123248077842704,3.6316556653975574,2.062530439776637,-0.08750370533883214
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.003017358519449,-1.0584634668570174,0.03877778637332942,0.3703165785149754,3.501841075459645,3.658574649818334,2.099424925787918,0.9195318242418004,-1.3331044113243966,-1.2174523027541637,-0.2428179834782215,0.35291304228295167,3.305578621940088,3.657842916249005,2.252918075092748,1.033106019427475,-1.5432356669072522,-1.325386150968216,-0.4752115359543724,0.3429303584379275,3.1601064816485382,3.655613366274363,2.5319499750472065,1.0623948702532668,-1.6895071591267152,-1.4079173058860015,-0.6253788604389775,0.3189245387177455,3.01840691168145,3.6486462122338628,2.7910012577102914,1.0750997131937037,-1.800168202162817,-1.486493874466662,-0.7534311888224288,0.31241315944348985,2.882455660468935,3.644626033486444,3.4285771839645274,1.2302460046076606
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3495074030190084,-1.2898220572503973,-0.2516056263171444,0.20954126223699124,3.2979595411035083,3.545055739425892,4.3337136900161415,2.3644019824735154,-1.5963109726264286,-1.4174612930931507,-0.4951454991213124,0.18074756888899568,3.1541078922851504,3.514439976417525,4.354831433667526,2.4496660612480072,-1.7977598099834877,-1.5293441545804503,-0.6915575690160906,0.1702845161497995,2.9843422099928,3.487707402256392,4.437232937805523,2.458738610592392,-1.9936133323862328,-1.64557648621993,-0.9011197626708093,0.1625334053074355,2.8480206432195527,3.4643852954229533,4.649649706389853,2.5938725286101625
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6035211708130002,-1.5861522964030887,-0.49882821450808973,-0.17393078373088314,3.1572189821616945,3.3298906287712384,5.946616947226651,3.7887928492617386,-1.8284513208664512,-1.7319938703530309,-0.7009340577058162,-0.23367066530780004,2.977523686627421,3.2449303693762706,5.959473061572869,3.8179535551887906,-2.0756169736480286,-1.89919521003683,-0.9372392428150561,-0.2716430568918103,2.8533319567476934,3.1844089300080416,5.986361471717623,3.9206421607152437
