100_L1P,100_L1F,100_L2P,100_L2F,100_LIP,100_LIF,100_TP,100_TF,200_L1P,200_L1F,200_L2P,200_L2F,200_LIP,200_LIF,200_TP,200_TF,500_L1P,500_L1F,500_L2P,500_L2F,500_LIP,500_LIF,500_TP,500_TF,1000_L1P,1000_L1F,1000_L2P,1000_L2F,1000_LIP,1000_LIF,1000_TP,1000_TF,2000_L1P,2000_L1F,2000_L2P,2000_L2F,2000_LIP,2000_LIF,2000_TP,2000_TF,5000_L1P,5000_L1F,5000_L2P,5000_L2F,5000_LIP,5000_LIF,5000_TP,5000_TF,10000_L1P,10000_L1F,10000_L2P,10000_L2F,10000_LIP,10000_LIF,10000_TP,10000_TF,20000_L1P,20000_L1F,20000_L2P,20000_L2F,20000_LIP,20000_LIF,20000_TP,20000_TF,50000_L1P,50000_L1F,50000_L2P,50000_L2F,50000_LIP,50000_LIF,50000_TP,50000_TF
0.09679427287207608,-0.06044966844656492,0.9588109069751235,0.9165658616425928,3.948117786371668,3.928316528756846,-7.636809564774941,-7.803797607027043,0.08508820162752953,-0.06535548128091755,0.9576362921860806,0.9162457167036745,3.9487570305109356,3.9283417583818485,-7.606964916325886,-7.8734317244869905,0.08303130018772303,-0.06744951509988512,0.9572215669987432,0.9161342949531774,3.9488017717279895,3.9283613871561722,-7.402817709855637,-7.786754842125663,0.08260787091529283,-0.06784339728656563,0.9570425452679974,0.9161000207215154,3.948785715959838,3.9284100768436048,-7.256533533193221,-7.7198466632472025,0.08233810869171534,-0.06845371082357675,0.9570005300881679,0.916089335791713,3.9487961079078526,3.928372597397929,-6.949625512104113,-7.628223337107418,0.08216143414575329,-0.06852754035942345,0.9569716876131487,0.9160812531987407,3.9488020210796395,3.9283923085611416,-6.4171100182113285,-7.3842289724522505,0.08210991486919854,-0.06860778914681247,0.9569693750520986,0.9160782439752789,3.948805108492856,3.928391223261886,-5.870214176895422,-7.029364362965827,0.08206455948822615,-0.06866528924292681,0.956968867304606,0.9160765112377018,3.9488092244290374,3.9283883694904134,-5.221533025108328,-6.487866980135563,0.08207861449349481,-0.06857211614709842,0.9569529289811853,0.9160753254680947,3.9488028151322254,3.92840471005018,-4.155602916024268,-5.430740887908193
0.02473431376489645,-0.16794006345919893,0.9133650877887654,0.8825203621599375,3.906497460358927,3.9103116070632726,-6.8012207687248285,-7.259579674692302,0.02469840326862508,-0.18632235923613552,0.9130201463490454,0.8816419769422826,3.9058868662103436,3.910440632984938,-6.723949245831944,-7.187526036044449,0.03043758682291905,-0.19606424519084484,0.9109066299126845,0.8810308325816054,3.9012177613739834,3.9104551370109912,-6.582123880034362,-7.180420316860817,0.03474491184101607,-0.1987591274798665,0.9104811075297136,0.8809200558853907,3.8999238082154655,3.9104871436902395,-6.3583430634411515,-7.050105774456905,0.041694085844097784,-0.20047097830200206,0.9092919677703784,0.880816451697306,3.896363204883771,3.910311011038658,-6.055191062010401,-6.920286855063913,0.04201303376269974,-0.20112001341813468,0.9092504017183924,0.8807796771390543,3.8968028637452155,3.9103785350922404,-5.603691030309996,-6.686429553364872,0.04186419510237701,-0.2013818598202553,0.9091857215981638,0.8807616342126867,3.89667639526122,3.910393215176112,-5.144369806795761,-6.464224836307022,0.04175046456368351,-0.20151919034747642,0.9091493027577853,0.8807529043493052,3.896775989118182,3.9103848579367297,-4.456362383843554,-6.064256882581902,0.04174964712647159,-0.2015506290925951,0.9090985056528481,0.8807475154086317,3.896695412428473,3.9103968326152057,-3.518552664568666,-5.218778046705577
-0.05876549409114453,-0.34269782843356855,0.891607979587137,0.81567747455094,3.8978603162795076,3.8792674317180897,-5.661872297373316,-6.21215103673032,-0.09870954324723227,-0.3955522987383219,0.8842779484497651,0.8105859209810715,3.8954820462379285,3.8782894390676095,-5.574634913148876,-6.213276548690525,-0.12407847471533376,-0.4256545196934877,0.8808583093683252,0.8082461247943692,3.892355943562503,3.877721453444261,-5.434908080971333,-6.105005703569108,-0.13144088884700778,-0.43589063368779457,0.8799562146372306,0.8076184362428452,3.8911124015049454,3.877660049619879,-5.323005445014639,-6.112322686544982,-0.1324700335887254,-0.4383179177231933,0.8794192023379456,0.8073335511385952,3.888233522438579,3.8771688444789207,-5.061540180329815,-6.018577200497763,-0.13420550961911684,-0.44187228072295487,0.8788888785551311,0.8071864384454387,3.886613022501306,3.877323270268761,-4.610761365834537,-5.87430566237984,-0.13468878655625446,-0.44311026986574104,0.878742499624102,0.8071310062642936,3.886116790164621,3.877308447006856,-4.177500741960032,-5.712049951998437,-0.13487695295501276,-0.4433001282288622,0.8786849566656955,0.8071052235479695,3.8857833235687402,3.8772303049297,-3.5893755379482255,-5.417811184651232,-0.1350296346373434,-0.44379194835397434,0.8786149892049295,0.807089884696407,3.885583033581357,3.8772827019822755,-2.6712279479681826,-4.746108636978115
-0.1247516043532289,-0.3607472986447444,0.8134036119914525,0.7690617450360578,3.8671859119965797,3.847817835667446,-4.330319439771263,-5.02727230692919,-0.2643528176197966,-0.4233356303149117,0.6940586058441067,0.7561667296808998,3.8254725150433426,3.8407969228054974,-4.252943813776785,-4.94390910960016,-0.3354747776665193,-0.4710769553702953,0.62401817453313,0.7506333125979003,3.7788224693544716,3.838471645430138,-4.1322881886209215,-4.916270822986213,-0.35706291665991274,-0.4884986505346729,0.5979716355697757,0.7491501605954092,3.7541527141820596,3.837450418256501,-4.080971672019064,-4.932646599360432,-0.36768215434456364,-0.49781703587836545,0.584395425350612,0.7479931529697129,3.740814436000396,3.8365070110894397,-3.856432368212432,-4.840889429150443,-0.3757388616095841,-0.5043242102436024,0.5792579107921034,0.7475009144745661,3.7332439240281543,3.836447459602798,-3.498267576203506,-4.804582444873311,-0.37906299494247947,-0.5070644600043908,0.5758234768484052,0.7473076587311838,3.726787033089746,3.8362841545286934,-3.082680942471327,-4.709776334409256,-0.38019520554346065,-0.5079514194611829,0.5752650621072284,0.7472109122928674,3.7252554224524963,3.8360845449063987,-2.5550301764214183,-4.4836869214403166,-0.38152965158880087,-0.5088428977350606,0.5726282730489524,0.7471664184541017,3.725147583237233,3.83613446453928,-1.6934329025510093,-3.9552016795969718
-0.1309764768434719,-0.39767405537663847,0.8050270545136701,0.7245078725650014,3.8579118971065447,3.814853127258918,-2.7874378036708136,-3.694421642425719,-0.3245749760519284,-0.5060671564699487,0.6086347899515975,0.6949397417547766,3.7548515515907246,3.7922937191646775,-2.74585478582396,-3.6788653719980555,-0.5199481813752174,-0.6287351588090848,0.41730748509986015,0.6782580992501478,3.622235786129268,3.7822856840984915,-2.754087782110812,-3.6062849860310022,-0.6305110135876701,-0.6899769508413588,0.30682994556599985,0.6725643838610956,3.533318381365734,3.7785140881396333,-2.714275893809344,-3.6093418531230497,-0.6987865530692052,-0.7211549226764948,0.2495676806798553,0.6709906326093723,3.4677805749627337,3.7760391571180016,-2.5353175244823576,-3.568062179926631,-0.7382140064484092,-0.7423162656702733,0.22487553504630006,0.6700555844998854,3.4272315508936555,3.7755616931658467,-2.279842962392905,-3.574538870497258,-0.7542167424847176,-0.7504682530921339,0.2152811695053168,0.6695982032136379,3.403400212820189,3.7748898238697284,-1.9055503566187844,-3.4840268755033916,-0.7605659277372523,-0.7539037665643596,0.21405675388978618,0.6693174341355349,3.3981629051160263,3.7746021871396938,-1.4252119387569677,-3.3415864211824635,-0.7669188377950747,-0.7567060939553187,0.21113794297759747,0.6691657282765412,3.396290943091774,3.774539615284658,-0.612270323567633,-2.882507539922783
,,,,,,,,-0.3293815177610407,-0.5796621452575743,0.6034675396074815,0.6042218396711132,3.750398465594481,3.7238220065508227,-1.3260000944523513,-2.308342982764451,-0.5749798299146203,-0.7641084948292812,0.3655558501478555,0.55684135645117,3.5861520260253563,3.6866959364305996,-1.2738016985321183,-2.2528699872218714,-0.7728200742410956,-0.8844706668149108,0.1792130106739758,0.5377867831911495,3.461654649559017,3.667523282769223,-1.2354280145748826,-2.2840794064649987,-0.9377261964929727,-0.9750584843367126,0.03142525351654393,0.5287730388120421,3.3792485199168905,3.655154408706362,-1.1867279045445023,-2.2381720050640794,-1.0594062395266788,-1.0582871862855592,-0.0723770372653315,0.5233130290264926,3.367664895339082,3.6495204911847337,-0.9964818083463938,-2.248029817073144,-1.101895496698619,-1.0887525174124968,-0.10466693291205692,0.5217104941585474,3.3801377792248952,3.646688149867639,-0.6634991949229568,-2.186783933706533,-1.120750052971281,-1.1028752110968782,-0.12079445174071766,0.5210541473093838,3.3898065453422417,3.6455809662196517,-0.21907913016283753,-2.0799585864231362,-1.1363844854447398,-1.1122977016133953,-0.1301479258595884,0.5206276426220812,3.40600854013598,3.6446181369941995,0.5489693011327339,-1.7191322040341033
,,,,,,,,,,,,,,,,-0.5801187424640359,-0.7777586775552389,0.36290004646674234,0.5296766948555044,3.5830151396512093,3.6466448564447878,0.14845433432870275,-0.8809737878081582,-0.8045012104224247,-0.9123089777423659,0.15863554615539732,0.5011799034855483,3.444707347459984,3.6238097578022863,0.1596847495050095,-0.9079044551249902,-1.04125262659651,-1.0222792042356692,-0.044701804614660015,0.4888302903322059,3.304274724537229,3.6186852284416444,0.2584175112056538,-0.8625377356098176,-1.2947669456443591,-1.1441940274355944,-0.28324870695750864,0.481860766973893,3.154814418658093,3.6201012711915905,0.4292289686119877,-0.9131479773010415,-1.4148539850280295,-1.20888735321976,-0.41206994870568053,0.4795688868140782,3.0739041636309534,3.6205116381138964,0.706741102642785,-0.8411588353466513,-1.4715678796450837,-1.2500681055723075,-0.4752860795369558,0.47768387802175183,3.0251665942465733,3.620816897363511,1.0240801557905221,-0.7697914898002235,-1.5168326408223913,-1.2805506851865964,-0.5117547366065487,0.4771039686073091,3.0052003917623322,3.6222449764260203,1.7600358129732445,-0.4713008083873136
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.059462720055311,-1.1057597259837195,-0.05395756548889472,0.34258731582851676,3.294727001557047,3.563296383379988,1.6752093505038712,0.5516038825894602,-1.3835107494589776,-1.2595600351791587,-0.3384809537981126,0.32518271751477357,3.0943679597207265,3.5854160685911722,1.7944285008726828,0.5226131459877079,-1.59109449772058,-1.35628050821313,-0.5427792246539798,0.31616765543338304,2.9539591870130777,3.605623016605778,2.063988208913043,0.5672165676331341,-1.7211608287325344,-1.432444220123912,-0.6826318452328917,0.31192624905987354,2.8366047426125274,3.6207860442948214,2.385831722422684,0.619074310552223,-1.8266677852067772,-1.503537055579385,-0.7912126909153301,0.3097371172957581,2.7449525286080205,3.6306953788770335,3.0875250003532666,0.8629391928453546
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.400222861793035,-1.3359977107414245,-0.34573720392447727,0.1833545744512918,3.0852749967172297,3.473905761002087,3.904646343173374,1.9335302124930505,-1.6445106005372656,-1.4535042108077791,-0.5689756661621062,0.16811402202225337,2.934743156343655,3.4572343380787594,3.955349473416359,1.9757541891539867,-1.8362819175683327,-1.5544156167220586,-0.7533613404918131,0.1598407814316407,2.7809375636182807,3.4454046836181944,4.028516040283446,2.0132399734915296,-2.028438763275982,-1.6640812668400868,-0.9524430390261388,0.15600771525422605,2.6485689843864346,3.4400085899495565,4.266502789459481,2.2058146978706628
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.654179739623651,-1.6252367921504458,-0.5718448261385108,-0.20868754510907428,2.932767131001151,3.238162642031187,5.45745205471053,3.3378498689307214,-1.86760640211973,-1.765093538957021,-0.7649737007161035,-0.2526739024564758,2.7729158147926363,3.1834668509100448,5.4817317846281135,3.38022052892785,-2.1116983842242565,-1.9244136973894033,-0.9964560842990413,-0.27916363840310504,2.644759791186432,3.132045871513605,5.6109194008410705,3.5494968073333144
