500_L1P,500_L1F,500_L2P,500_L2F,500_LIP,500_LIF,500_TP,500_TF,5000_L1P,5000_L1F,5000_L2P,5000_L2F,5000_LIP,5000_LIF,5000_TP,5000_TF,50000_L1P,50000_L1F,50000_L2P,50000_L2F,50000_LIP,50000_LIF,50000_TP,50000_TF
0.013431824285002005,0.0009678894031719241,5.980210660951967e-05,2.502721198083718e-06,0.00011700237743131292,1.499836683945294e-05,0.2907958529093794,0.29598079737719546,0.006816450699847698,0.0003123858724187792,5.7435384520018516e-05,6.314600152637873e-07,7.270589466971006e-05,4.7868585687504055e-06,0.20481797147333403,0.15074183517752787,0.006836740427056249,9.242186590774392e-05,4.892427462047146e-05,1.7950994507032706e-07,6.156565106491837e-05,1.4131017570677607e-06,0.1575859503120068,0.188408798613959
0.018301846660822085,0.0020924885945997358,0.00023843779570853217,5.032836560697551e-05,0.0003828129626033511,3.9629548186460394e-05,0.2993747594261006,0.2919538273385274,0.006257849825412408,0.0005442348717490676,2.301375473454869e-05,7.670345796498414e-07,8.212969725025865e-07,9.926769814782149e-06,0.11608661587309889,0.20416815927728912,0.0017880920940063925,0.00016495851148167655,6.633219655168453e-06,2.2008013295922402e-07,2.713290124061241e-07,2.98317988716616e-06,0.29658163091460144,0.4152660808833954
0.030162139167637065,0.011043778324544036,0.0013355599152449177,0.0001313371372457786,0.001174626919650146,7.525529669805397e-05,0.27003945508757454,0.2968905673258166,0.007544060535443475,0.002245366244887847,0.0006519532827854928,2.426694943853973e-05,0.00039080034923881805,2.052082313374043e-05,0.48379985563154954,0.34342834838346337,0.0027835955843289566,0.0014343385937078095,0.00010705412257467606,1.8110374165553875e-06,0.00013267268958595688,6.460137792232199e-06,0.3919667417481161,0.3796459703181157
0.022283635389374647,0.014370943597174135,0.003067151863572006,0.0003490662783573589,0.009084613898542749,0.0001342292874845779,0.23839208563777628,0.32829240542250043,0.01091724855536485,0.006741605811626071,0.0026458494286027644,0.0004395650982964539,0.010448633972547035,4.18109019832054e-05,0.3851305667071787,0.30364281140099536,0.005813142088034614,0.005706048696165245,0.0022513638398895448,0.00037460899685301844,0.00976126404130928,1.323922153028438e-05,0.2843018156814565,0.29407572417172306
0.019315960003515514,0.010222610655213864,0.008801372692246392,0.000691419454143536,0.022871074748858168,0.00027079347699651875,0.2593707867477159,0.3269866953513631,0.011606965824368697,0.0031778183899852635,0.0054073647995271845,0.00011677856629074147,0.014637680500493968,8.323117438763216e-05,0.16777996130879708,0.25702436535934,0.009016563845098672,0.0014010596492269414,0.003308335855998612,5.945730647358424e-06,0.005796498282073598,2.6564909217271708e-05,0.10477825693112264,0.1507532362185268
0.016958426194507964,0.013067903958618178,0.00939467971423918,0.001038607167080877,0.02170340394804245,0.0005224605550821191,0.2709055423210055,0.32957388237687535,0.01148716612809692,0.008158300816425388,0.024568796535398278,0.000610895486218424,0.08592605901444327,0.00016221306179031278,0.08737496383397539,0.118384122426138,0.010668709945739147,0.0014636333214190864,0.013078465916451973,7.541666182192341e-06,0.002894543027017104,5.343765190842374e-05,0.04489559253582837,0.044268141809920114
0.016625130441600803,0.013436340566496544,0.00947010426367695,0.0014130530365506298,0.02172394449188112,0.0010307165631849903,0.37120306492703375,0.305903219941681,0.015088776824116315,0.004353194194800232,0.0354241067448138,0.0013163557933173475,0.06757112327758505,0.0003253437417035232,0.061047011529614094,0.036268226119541815,0.010747851820174386,0.0012974491765093935,0.007470285881653781,1.639229044459292e-05,0.001956318397330751,0.00010852761738019914,0.0364941026904763,0.024728861867729213
0.016609310059703664,0.014397790722881413,0.009469683858571836,0.002650546141282558,0.021737940675012727,0.002020519904685157,0.3633564153583159,0.2944624636238904,0.015785959316166304,0.004984010378760025,0.036909270721529226,0.003199337831005623,0.08436006780635871,0.0006791107233654467,0.03779584090451063,0.03128935064016012,0.013163696784102459,0.0014590468828753192,0.02097755352296622,0.0018709087618304433,0.008632635497404062,0.00022058965904068873,0.03567247891272329,0.024551140243821375
,,,,,,,,0.014972596810176715,0.00566919696547089,0.03794016450439776,0.0002952209079386008,0.105185198042064,0.0014077677650500696,0.01626946334878895,0.03290961790949704,0.01429797322258604,0.005368279547102216,0.048159932986950336,6.530927521391781e-05,0.13459666006208362,0.00046256029226183473,0.022940967845675706,0.021067380084060734
