100_L1P,100_L1F,100_L2P,100_L2F,100_LIP,100_LIF,100_TP,100_TF,200_L1P,200_L1F,200_L2P,200_L2F,200_LIP,200_LIF,200_TP,200_TF,500_L1P,500_L1F,500_L2P,500_L2F,500_LIP,500_LIF,500_TP,500_TF,1000_L1P,1000_L1F,1000_L2P,1000_L2F,1000_LIP,1000_LIF,1000_TP,1000_TF,2000_L1P,2000_L1F,2000_L2P,2000_L2F,2000_LIP,2000_LIF,2000_TP,2000_TF,5000_L1P,5000_L1F,5000_L2P,5000_L2F,5000_LIP,5000_LIF,5000_TP,5000_TF,10000_L1P,10000_L1F,10000_L2P,10000_L2F,10000_LIP,10000_LIF,10000_TP,10000_TF,20000_L1P,20000_L1F,20000_L2P,20000_L2F,20000_LIP,20000_LIF,20000_TP,20000_TF,50000_L1P,50000_L1F,50000_L2P,50000_L2F,50000_LIP,50000_LIF,50000_TP,50000_TF
0.12789035,0.04771376,0.3806178,0.3175084,1.58152665,1.45645244,-7.63077978,-7.809397,0.12367104,0.04819224,0.37780897,0.3191226,1.58395945,1.46149021,-7.56507154,-7.84849709,0.1230227,0.04850744,0.37749093,0.32150952,1.58516726,1.4628231,-7.41625345,-7.75422233,0.12303721,0.0491908,0.37782549,0.32258862,1.58665735,1.4643513,-7.22812871,-7.67804497,0.12315705,0.0496631,0.37825746,0.32361519,1.58718503,1.46485386,-6.87480415,-7.60618504,0.12328274,0.04989571,0.37863595,0.32353718,1.58759114,1.46585093,-6.257793,-7.26055014,0.12321776,0.05051907,0.37851473,0.32454871,1.58676947,1.46628832,-5.66536094,-6.84285492,0.12336492,0.05014971,0.3788634,0.32369159,1.5873924,1.46644445,-4.97946743,-6.22868766,0.12345672,0.05067388,0.37908757,0.32469496,1.58805598,1.46657931,-3.99627946,-5.25450312
0.00707517,-0.22168506,0.2858346,0.13467441,1.51635429,1.22645503,-6.69863374,-7.17920109,0.00090001,-0.23101231,0.27958143,0.13295501,1.51831849,1.22148099,-6.61893824,-7.13879791,0.00187474,-0.23770444,0.28266894,0.13136112,1.5248592,1.2123408,-6.54431906,-7.07705962,0.00336691,-0.23885248,0.28374572,0.13133582,1.52582232,1.20969967,-6.36039215,-7.06092194,0.00388888,-0.24007842,0.2835785,0.13116073,1.52224948,1.2060355,-6.05487703,-6.95626335,0.00529129,-0.23945699,0.28474492,0.13146989,1.51924225,1.20344118,-5.49786272,-6.72332385,0.00540598,-0.23907246,0.28418086,0.13166625,1.51650619,1.20214562,-4.97495017,-6.40097434,0.00603461,-0.23927195,0.28526993,0.13174946,1.51689443,1.20183743,-4.29829545,-5.86703224,0.00616415,-0.23921089,0.2854497,0.13187167,1.51668208,1.20179732,-3.38046949,-5.05918954
-0.10800453,-0.34469939,0.19679603,0.03515645,1.47106371,1.2898555,-5.46005905,-6.07006887,-0.14684299,-0.38675071,0.16779434,0.02089787,1.4654379,1.31725222,-5.45293844,-6.05929262,-0.16491804,-0.41165286,0.15345204,0.01193937,1.47554388,1.31575516,-5.36783875,-6.02648426,-0.17214997,-0.41922369,0.14768161,0.01186317,1.47909858,1.32034654,-5.21789811,-6.05317749,-0.1736191,-0.42131458,0.14649697,0.01394913,1.4834598,1.31973531,-4.96870678,-5.94102847,-0.17450767,-0.42258132,0.14576389,0.01423085,1.48413747,1.32113668,-4.50000358,-5.79690442,-0.17450268,-0.42146921,0.14566112,0.01578331,1.4859642,1.32102921,-4.00140824,-5.61278057,-0.17398679,-0.42203516,0.14650571,0.01596806,1.48711281,1.32145589,-3.41107535,-5.25162145,-0.17390908,-0.42162964,0.14674494,0.01661876,1.48793569,1.32111039,-2.53332698,-4.60943826
-0.15459178,-0.4806991,0.15495831,-0.11390982,1.45216495,1.2240165,-4.13673906,-4.83774877,-0.28278315,-0.62183531,0.04606628,-0.21737995,1.35928962,1.19827176,-4.09129846,-4.80263003,-0.39788702,-0.73090304,-0.06427116,-0.27964865,1.28196014,1.19460662,-4.03797688,-4.81718736,-0.43324477,-0.76302979,-0.09328886,-0.29094956,1.25504429,1.21021864,-3.93614286,-4.78641933,-0.45116544,-0.77987369,-0.10707175,-0.29615218,1.2428929,1.21713873,-3.72104064,-4.74203055,-0.45931166,-0.78735727,-0.11003256,-0.29616134,1.22770712,1.22838475,-3.34072241,-4.62476044,-0.46404099,-0.79144307,-0.11351461,-0.29878068,1.2235662,1.22906505,-2.89645946,-4.52742484,-0.46452616,-0.79290958,-0.11209384,-0.29848133,1.21998858,1.22897468,-2.38486496,-4.28556235,-0.46490501,-0.79286691,-0.1114061,-0.29711466,1.218971,1.22973958,-1.56415359,-3.82685412
-0.15819345,-0.5103112,0.15164452,-0.15133608,1.45152117,1.21233407,-2.57497312,-3.48574389,-0.31736291,-0.70804921,0.01653607,-0.31990669,1.35700816,1.14891338,-2.55389547,-3.49833349,-0.55454496,-0.93027908,-0.21512631,-0.49296482,1.20520055,1.09656423,-2.65757086,-3.50672129,-0.68430297,-1.04195793,-0.34549655,-0.56664638,1.12061251,1.08350046,-2.55511488,-3.46212226,-0.74750287,-1.1007892,-0.40360036,-0.59595419,1.0701806,1.10470848,-2.41798459,-3.45075845,-0.78069935,-1.13983864,-0.42613051,-0.61249531,1.05932542,1.11361514,-2.09836021,-3.37180196,-0.79477466,-1.15386409,-0.43443777,-0.61647689,1.05082765,1.1139939,-1.72562581,-3.27093036,-0.80325169,-1.16028034,-0.43965708,-0.61669562,1.04261286,1.11988179,-1.24628194,-3.10978529,-0.8078623,-1.16311015,-0.44042529,-0.61721724,1.0409012,1.11977119,-0.46981381,-2.76542334
,,,,,,,,-0.31981986,-0.72229605,0.01465517,-0.33855164,1.36010359,1.13319043,-1.14262046,-2.13302412,-0.59732137,-0.991587,-0.25256675,-0.57433284,1.20804516,1.02088295,-1.14270177,-2.11935936,-0.82262167,-1.18240628,-0.48066904,-0.74450684,1.04679742,0.91548367,-1.0780426,-2.12065213,-0.98708105,-1.32801027,-0.64972618,-0.85815205,0.87760768,0.86083693,-1.05623287,-2.09414926,-1.08502763,-1.47113044,-0.74041335,-0.95394435,0.82067767,0.83207046,-0.80878207,-2.03750642,-1.12196489,-1.53509932,-0.76916431,-0.98942171,0.82104505,0.809821,-0.47128667,-1.98250098,-1.15003094,-1.5686515,-0.7907533,-1.00346981,0.81763707,0.80793329,-0.03359454,-1.84933085,-1.17031072,-1.58596855,-0.80210428,-1.00892668,0.82147198,0.79148693,0.69514612,-1.57368487
,,,,,,,,,,,,,,,,-0.60109774,-1.00207615,-0.25531083,-0.58849304,1.21005775,1.00188586,0.25927885,-0.76402589,-0.85427367,-1.21084646,-0.50801397,-0.78127944,1.03922155,0.87676955,0.30528688,-0.7586363,-1.09930996,-1.39694392,-0.75436778,-0.9406578,0.84972797,0.80655365,0.39514785,-0.73211313,-1.32325105,-1.63126459,-0.98399278,-1.13948229,0.64055177,0.70010163,0.62474253,-0.68932716,-1.40618913,-1.77104183,-1.06358756,-1.25456388,0.5685125,0.57988986,0.91772713,-0.62930388,-1.46111399,-1.85588209,-1.11285325,-1.31215548,0.56040609,0.53611496,1.21941121,-0.54063768,-1.51689659,-1.90878948,-1.15976017,-1.34194232,0.58156371,0.48803175,1.9088949,-0.31480821
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.12137188,-1.40981478,-0.77177122,-0.95658092,0.84820791,0.79302526,1.81723802,0.69034231,-1.4341694,-1.6801644,-1.08034056,-1.19759975,0.63282998,0.6647722,1.99882223,0.71496866,-1.60049095,-1.87937692,-1.24694867,-1.37837217,0.49206645,0.49963188,2.25559962,0.76411169,-1.70615031,-2.04364298,-1.35274818,-1.5206083,0.38780918,0.37060705,2.5979281,0.85148266,-1.81108207,-2.19813481,-1.45623467,-1.64570482,0.29481633,0.25456011,3.24249858,1.01794153
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.45787189,-1.68843725,-1.09643011,-1.20768454,0.62970632,0.65680279,4.06936692,2.12754573,-1.68201439,-1.9020111,-1.30846996,-1.4056088,0.48808698,0.47836847,4.14218874,2.17198883,-1.85979613,-2.09490308,-1.47997112,-1.5791184,0.39023521,0.3374172,4.22554475,2.2305878,-2.02386262,-2.32144859,-1.6458523,-1.78047188,0.22652338,0.17767306,4.40935568,2.36398467
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.69877943,-1.90513428,-1.31898617,-1.40945838,0.4887571,0.4771494,5.66311122,3.54786017,-1.91336485,-2.1037166,-1.51027067,-1.58924578,0.39412293,0.33061263,5.70066366,3.6092098,-2.15325318,-2.35317611,-1.73789888,-1.8146434,0.24452358,0.16981905,5.75937484,3.6984724
