method,500_L1,500_L2,500_Linf,500_time,1000_L1,1000_L2,1000_Linf,1000_time,5000_L1,5000_L2,5000_Linf,5000_time
KDE_scott,-2.631096522197603,-2.327957805939338,-1.4216568306763364,0.609097112509876,-2.8848093262416614,-2.559330869351798,-1.6084362575934097,1.264642508067097,-3.4769016072133274,-3.1583390099320625,-2.1654488134815453,2.7376502963049605
KDE_cv,-2.5577773162710087,-2.2347027515124123,-1.2868117524550815,0.7850868823645791,-2.822624346685443,-2.4773678192805404,-1.4832700945452977,1.6383054170424882,-3.4137230957606604,-3.071052126882112,-2.0211756159003365,3.9369781163585573
DPM,-2.6672266350185754,-2.3406373939895255,-1.4754352515704232,0.4945502797080133,-2.9106953952840557,-2.56869248913549,-1.6704899657697836,1.0624159742284356,-3.5005607948294055,-3.159024656500065,-2.210232924276294,3.4705345699490224
DRBART,-2.3789672129965433,-2.109260474891289,-1.3455316766744811,7.208679360232358,-2.571302390467673,-2.286380497215235,-1.4951026695558307,7.430299937838392,-3.038750251340616,-2.7430407327865725,-1.9228158254636036,8.244281443328891
