method,500_L1,500_L2,500_Linf,500_time,1000_L1,1000_L2,1000_Linf,1000_time,5000_L1,5000_L2,5000_Linf,5000_time
KDE_scott,0.30473052305676374,0.30482064108861423,0.31333677754408423,0.12625672532756005,0.28202234378248386,0.28354184477479166,0.29462489919570534,0.11429580422112313,0.2273240618167024,0.23331566122777797,0.28125502990030354,0.09958286354655008
KDE_cv,0.31486782471795727,0.3299684298375102,0.37353683794158654,0.21766475317851391,0.2846261704846892,0.2971359210934456,0.3396346129869572,0.08742138127372388,0.23222411023213735,0.2497404928749745,0.31797886317322266,0.14565535887155476
DPM,0.365395238180723,0.37770024095468474,0.38054283979688697,0.593046505490091,0.30522895054145666,0.33842449635079386,0.38046320763315067,0.5006347639794058,0.2819789440744859,0.29393136650422136,0.31302969846727025,0.48575613555759706
DRBART,0.44517791873954254,0.4468453409544344,0.44637811363209207,0.22236129578932745,0.45252346172021385,0.4574290971561199,0.46051220841069185,0.170007771930419,0.49667393721580766,0.495437202856466,0.4774783663537811,0.1526448758800399
