method,500_L1,500_L2,500_Linf,500_time,1000_L1,1000_L2,1000_Linf,1000_time,5000_L1,5000_L2,5000_Linf,5000_time
KDE_scott,-3.193169136534847,-2.9420497581228338,-2.0662256366802834,0.4039295473354975,-3.473608052154511,-3.1495935317893218,-2.1619129927796603,1.0639241635980927,-3.92573748424505,-3.6166000197863455,-2.6797494228698007,2.562368296070002
KDE_cv,-3.1888677161632626,-2.9222069616845716,-2.022867058065666,0.4556419473432305,-3.377438977500053,-3.0344743670519767,-2.1185255352570773,1.418590016939115,-3.9265410986060774,-3.570428257914495,-2.6259569853419746,3.613847065328155
DPM,-3.4827101740249287,-3.12842476211286,-2.260320857152869,-0.5732335346350582,-3.5243663324306618,-3.199691078206891,-2.483696511814389,-0.051264455524284054,-4.104631032705002,-3.7803609411291137,-2.829213797727534,2.4942791289755677
DRBART,-3.2431156099559626,-2.9994282023324628,-2.2033435787034845,6.904522306770799,-3.3569914111810526,-3.1442616731806092,-2.362658227116092,7.113781879017431,-4.003134214265401,-3.6936357428992688,-2.9287040833272244,8.01541013245132
