method,500_L1,500_L2,500_Linf,500_time,1000_L1,1000_L2,1000_Linf,1000_time,5000_L1,5000_L2,5000_Linf,5000_time
KDE_scott,0.0735130383343926,0.009145802980001736,0.012748873802625118,0.1392938140885285,0.0487387471040948,0.007358723618815098,0.009975805318835984,0.1409366658536667,0.025576649088501158,0.004397327438490647,0.00710112398961803,0.13551495365382568
KDE_cv,0.08444952097701044,0.12011384780360615,0.1465324040924939,0.3611719143600888,0.08480674383592955,0.13074967299526477,0.1553988154891782,0.10672956837611394,0.07318591257671463,0.14364340197483813,0.2459552076130532,0.2337429885503489
DPM,0.05251263582738871,0.032790278545258365,0.04697038645028343,0.5031272489398414,0.07324008802201484,0.03071672648001133,0.04313509658639588,0.45366352608536814,0.050436580040498294,0.04018319949931901,0.05591077389945401,0.4418248239396603
DRBART,0.16907218659992582,0.17927348497180598,0.18210309370258052,0.17254809581970887,0.22762422563309537,0.32778633469836255,0.37506004163046497,0.17470866210918393,0.23826930415552428,0.2966153761902279,0.32067967304064426,0.1604399660935668
