500_L1P,500_L1F,500_L2P,500_L2F,500_LIP,500_LIF,500_TP,500_TF,1000_L1P,1000_L1F,1000_L2P,1000_L2F,1000_LIP,1000_LIF,1000_TP,1000_TF,5000_L1P,5000_L1F,5000_L2P,5000_L2F,5000_LIP,5000_LIF,5000_TP,5000_TF,50000_L1P,50000_L1F,50000_L2P,50000_L2F,50000_LIP,50000_LIF,50000_TP,50000_TF
0.0002833787500983928,0.00582356150809312,0.001731616249152851,5.42552788563796e-05,0.00011657055609055418,0.0010379240988384669,0.3116813760903324,0.49040567803920726,0.00018790128460338562,0.00456328055458606,0.0012575175561839625,3.2297851044127436e-05,7.760783017584189e-05,0.0008045364746391623,0.4173109869191463,0.30144074412710625,8.672114694904477e-05,0.0019725325074009935,0.0005892157540290163,5.7467816755569524e-06,3.566924339974668e-05,0.0003508605495536939,0.36129371232001356,0.48266922272802215,2.7573565256447157e-05,0.0006521228159497392,0.00018707000402698977,6.587894762590459e-07,1.1295313661127871e-05,0.0001087303090303259,0.39639855409924485,0.46084286223880855
0.04526235117878349,0.018288040527655737,0.08157051850208809,0.00018233121343193346,0.1539097849468026,0.0027861351262022565,0.3502735712984417,0.4213571982883326,0.030663512140182377,0.017484512662363165,0.05381931021824198,0.00010538888128931488,0.12958183498957646,0.0021076600472800045,0.25991514142133215,0.29205536100202606,0.015552505760881456,0.009175116401992811,0.025420587768778015,2.207109500773221e-05,0.0726157739516658,0.0009838533750413125,0.41652801087997765,0.4500934369867422,0.005000479133887608,0.0026143103896167402,0.00844060407543017,2.3097469619228056e-06,0.02863329594914115,0.00028414966268065344,0.378875800371256,0.44917412665455936
0.0458189626444924,0.037103738299641476,0.055963871874100374,0.0024045569718362256,0.14458017143957527,0.011347492769825404,0.35245857779172324,0.444268088293601,0.03590518941285923,0.027286446425392262,0.03820497659642592,0.000814981100926248,0.09598936182042699,0.007938082821270325,0.29642932523462284,0.27466847150939544,0.012522981855436688,0.013108054129102367,0.0161745352188459,0.0002039730979431942,0.04385867244994441,0.00360474216179448,0.40709194578650587,0.4472452834986392,0.0033002973833584684,0.004063049145855705,0.005115280424804352,1.975456726820578e-05,0.01475042145323339,0.001117612885532288,0.4084430294609201,0.4540141900474774
0.10660945265304878,0.04848601492327969,0.12040997650346613,0.005770594881000576,0.20419268147789996,0.02564379321116761,0.33352865786207114,0.3736491828127129,0.08130103660272525,0.035823006939817936,0.09133715875877055,0.003489314918400395,0.17606360403769175,0.018943792561092746,0.3127756801983078,0.27610374333749355,0.03594402710620215,0.012354084543636946,0.03650118628741728,0.0004757843816606394,0.10909613955356057,0.008159961786374903,0.4018839848605939,0.4378971542147164,0.010291550632337837,0.003970528577889011,0.011538515853604795,4.5267192417647454e-05,0.03809786242580196,0.0025437382454987583,0.4003015879635685,0.45876654043769016
0.15182341805951027,0.06780183916837,0.16271753444222717,0.011400712576684076,0.22231838772047258,0.06175831991499044,0.33736274391157667,0.3819309675793753,0.12485545528081789,0.05606336212390642,0.13367688059367727,0.006960901861880604,0.21097024805283732,0.04272979530631471,0.3294654754894499,0.2808781797860266,0.07057654727174494,0.017651447139429094,0.06573638627698722,0.0011374088075811293,0.13359503311630386,0.020684003726039246,0.4183252534397054,0.45656091259603243,0.02787410475701618,0.006561840578608845,0.021326648017247964,0.00015416067591518689,0.057344603115045786,0.006194939430423508,0.4198149047041653,0.4633881398326967
0.14616384988692993,0.109483059398903,0.1656033996701305,0.04773279297608602,0.28747408729769497,0.12613713995983736,0.34621662291098476,0.38980077268574864,0.12612312057554673,0.09948182503793906,0.14251204658164665,0.029019295161761317,0.22502165241724148,0.08980701131460612,0.33416802417378505,0.28420569390997297,0.09583699287417292,0.04245858728123922,0.0871850234978032,0.00651832538279213,0.15206683170138866,0.04832395585566698,0.42688851482974166,0.46310023332740274,0.03888363593920688,0.017996368512163463,0.040830250634926735,0.0009375291939401903,0.18516718739466176,0.013507868198670149,0.41350010466021725,0.458873824371856
0.14382388444615188,0.11808138399922842,0.163147465122014,0.071985782133993,0.28591720457897235,0.14597070890494288,0.371943327513133,0.39948599087473496,0.12570800402508436,0.1065339553089466,0.14665834385266852,0.049882007957096,0.2685219288785601,0.10011722733470045,0.3301711616473267,0.2635481515481339,0.09045733144355099,0.053209455411237935,0.09006392775899599,0.014597403259760965,0.14954455356217097,0.046526604537965095,0.43662523125450203,0.4700968288219114,0.05251126003063047,0.02613838020044898,0.06130441063483957,0.002010401686762099,0.18884267560217147,0.018337507122640262,0.4009342647754954,0.41111469785762905
0.14439801733372157,0.13334473118895845,0.16271112475075897,0.12009814927653757,0.2748164016862869,0.1572500702891569,0.3854563361443996,0.4074792528454631,0.12376576199213282,0.11775532030024527,0.1448891151482321,0.12350271857847,0.2563445058748044,0.15722852793988765,0.3237876651532726,0.271030448434156,0.08747726279759584,0.08215185357199242,0.09174282748841874,0.06890276853644557,0.15364982686296638,0.12991216616183568,0.44422343644301643,0.4695501521193754,0.06673200918312114,0.04300627107835345,0.07715323327143593,0.008801636423658414,0.1881114181500899,0.048713683996484645,0.38340612238930294,0.4147052476777258
,,,,,,,,,,,,,,,,0.08558106451612577,0.09656619096892258,0.09220130072261319,0.1109009293825258,0.18754288963484506,0.1507386205412147,0.3758175478206249,0.39972831479286014,0.0621534459500098,0.05852753954803123,0.07949986848562195,0.03426402922012338,0.18652569504572208,0.08844976255852795,0.39577227939741105,0.3806686404572553
,,,,,,,,,,,,,,,,0.08608952722000647,0.09752197538590926,0.09224257873275413,0.11366664990346405,0.20182893218334058,0.1589010212119555,0.3849982704416759,0.39346631689031847,0.05784662692976128,0.06648210406411531,0.08166150255492052,0.05964686809487474,0.1866639602910469,0.11066884571315068,0.378744268137039,0.3723029710075771
