500_L1P,500_L1F,500_L2P,500_L2F,500_LIP,500_LIF,500_TP,500_TF,1000_L1P,1000_L1F,1000_L2P,1000_L2F,1000_LIP,1000_LIF,1000_TP,1000_TF,5000_L1P,5000_L1F,5000_L2P,5000_L2F,5000_LIP,5000_LIF,5000_TP,5000_TF,50000_L1P,50000_L1F,50000_L2P,50000_L2F,50000_LIP,50000_LIF,50000_TP,50000_TF
0.270574602615846,-0.06299277649173089,0.8016385093056158,0.7143100718229751,2.9479159448729306,2.891835928886064,-5.984707989998513,-5.986899972286894,0.2700692631200834,-0.06643222624212194,0.8005742319308833,0.7142503529111348,2.947873020403186,2.8914000049781405,-6.066003818012738,-6.861516500129168,0.2696598341164278,-0.07662919693345803,0.7993849840959074,0.7141548614498009,2.9478303144904667,2.890540819079914,-5.649281631248317,-4.17330335494863,0.2695000548920622,-0.08139830126146765,0.7986469491657785,0.7141368751425358,2.9477923456792157,2.8900703658010096,-4.415332983742444,-1.8246802846609906
-0.08921042496014578,-0.8544593181035345,0.4591994723982064,0.46904273743172165,2.6249604274087672,2.7895613298977517,-5.232289518910843,-5.85428155227569,-0.10670606221703699,-0.8657028043276477,0.44797110419479613,0.4686987288753917,2.6246400315715466,2.788356394191533,-6.169863937865911,-6.1240492864234195,-0.12062477444285172,-0.8998238102141448,0.4121636590301668,0.46842019616743874,2.4709147992977276,2.7863066847179256,-4.910558941578474,-3.4213661497643773,-0.1413224235092356,-0.9245413519483601,0.3808489620521676,0.46834388626524925,2.378248696745339,2.784960356012989,-4.259111615567636,-1.0979392173499665
-0.6915367329166112,-0.7420042921218685,0.06514110577430392,0.4435840634860777,2.6078811041852368,2.7578607674001683,-4.481044149312112,-4.6378643963272985,-0.715162488686393,-0.7734393529860809,0.01990747084666721,0.4390747554377157,2.5665310924887126,2.749776635872605,-5.566566255623641,-5.499636264433299,-0.8021848166348039,-0.8113058237779707,-0.04885696810207495,0.43674242812255015,2.4601766753498877,2.7413278051444667,-4.237313497832647,-2.7840975590643358,-0.8300733940779169,-0.8358390171409614,-0.0736046879140693,0.43601443329829354,2.425036664496193,2.7358850057177104,-3.804319503151254,-0.41357010241573333
-1.196131183545289,-0.9221050319301786,-0.217606398776252,0.3007221783726202,2.4454998808980566,2.624062824862587,-3.7200964537558914,-4.618410511949985,-1.3906722183139846,-0.9762992295713389,-0.4198020326149461,0.2907831654123706,2.3122661425255027,2.617835766250357,-4.811843732241832,-4.8198570856080005,-1.6491830191440722,-1.070560630493525,-0.6598298939540299,0.27922677900861,2.013551665381982,2.5971230208161153,-3.4466866396913804,-2.1477358231218497,-1.7763957632309102,-1.101826719096811,-0.7434055223408195,0.277536080894854,1.8760303477485463,2.584566333912389,-3.1836435943656647,0.2247737993326239
-1.3427876743896892,-1.0613381446444656,-0.27951759530550246,0.16908850223427516,2.442349243971243,2.455780625691567,-3.0076061319277536,-3.8221356830600586,-1.6054655291067086,-1.1471945209600465,-0.5279265721222904,0.14396836658170875,2.261897758016687,2.4300929079841396,-4.08377295559142,-4.139212452549193,-2.0815781733959007,-1.3402106935694535,-1.0121501933201433,0.119631657183003,1.750996414304043,2.3888328447562426,-2.7114360292486426,-1.4663226919913828,-2.433219402195016,-1.3980122855091655,-1.3086840150403398,0.11554061075227468,1.2785753514092715,2.362564156154677,-2.522581463364859,0.9071515209550421
-1.4159524116095372,-1.4175667219031556,-0.2467899500647027,-0.31511229810357455,2.7407409475337094,2.406617130085511,-2.2567511578297785,-3.0973960633232673,-1.66834550701208,-1.5559280136262776,-0.543318734730534,-0.4039799576808633,2.3316398399121443,2.292747619614314,-3.347902249575538,-3.430696450426116,-2.139877800778714,-1.9566034437090234,-1.0652866389649889,-0.5145458554952033,1.7701149726928564,2.2242690678443093,-1.9539487083211977,-0.7974174735216161,-2.616534239127719,-2.170491986346534,-1.5287331528078236,-0.5426983668297407,1.265164335956954,2.1612822483640506,-1.844462414270858,1.5787763168462987
-1.4420743042083652,-1.3965905274202077,-0.2503937453902981,-0.2875700504625536,2.8104518896438666,2.3955659390793724,-1.4834092994769836,-2.237805267670699,-1.7091824900674721,-1.593293104538543,-0.5411162128516172,-0.43846365712942914,2.4748751515049423,2.237542831647019,-2.5792380619205626,-2.7443743177430786,-2.249379580962662,-2.070581330246167,-1.0997658003775956,-0.6579179014803105,1.7978722359201817,2.030726875641876,-1.211644174059065,-0.10051403528002871,-2.8041973320586444,-2.379494007182289,-1.6613259271893066,-0.7275390500034236,1.2744308234284483,1.9295926426601384,-1.2731590361608596,2.0351114632238314
-1.4385265447624338,-1.4156301126100543,-0.2504719016255762,-0.28717007048853205,2.6215600792704143,2.3295166002964125,-0.6657558542342966,-1.6225760697798628,-1.716827960046207,-1.6662858902091024,-0.5384778697313085,-0.5091236102220691,2.3679131470414174,2.196351601342804,-1.8094782312308215,-2.0287479759134732,-2.2952593470116764,-2.2989657932218743,-1.110316165100939,-1.021459025701725,1.7736553522523986,1.8481382984204069,-0.44968818335462585,0.5691573616188301,-2.965263639312694,-2.8259488977558926,-1.756325099017647,-1.353349023931632,1.2770789491759003,1.4834949987843704,-0.541213319010771,2.7410519708158594
,,,,,,,,,,,,,,,,-2.3014343568678695,-2.3584294883801693,-1.1203284969158547,-1.1032373920365917,1.8081806619421654,1.802053733101894,0.14880593761048258,1.0002393197903456,-3.0402701157459497,-3.092357355404171,-1.7868421249837145,-1.8342129003473953,1.277211014476426,1.070554960574577,0.18869762045694607,3.2779301590500776
,,,,,,,,,,,,,,,,-2.301996525863283,-2.3177841690315173,-1.123608177526244,-1.034219106813108,1.9012055047361671,1.8132451641417562,1.0641789015976415,1.705174262381562,-3.073096835226049,-3.1494537347654568,-1.811336472377606,-1.9389339300009252,1.2772190323255055,0.9884588331414882,1.0540251228425161,3.96490129127575
