500_L1P,500_L1F,500_L2P,500_L2F,500_LIP,500_LIF,500_TP,500_TF,1000_L1P,1000_L1F,1000_L2P,1000_L2F,1000_LIP,1000_LIF,1000_TP,1000_TF,5000_L1P,5000_L1F,5000_L2P,5000_L2F,5000_LIP,5000_LIF,5000_TP,5000_TF
0.0027075431171467664,0.015821412207500905,0.0010483977007010345,0.00012000760028921778,0.0001212612576301351,0.0005510972075335378,0.16783340889255324,0.192274795549734,0.0018123977974130849,0.011095974559224363,0.0007010441112973845,5.553204891046138e-05,8.146139681084e-05,0.00038589846273005227,0.1737469988638917,0.2356571845277044,0.0008346542968101284,0.004849937684696727,0.00032999781435198407,1.0588584027688015e-05,3.807674816634675e-05,0.00016869757665068026,0.2845208695138525,0.33527568285087267
0.015131175851342493,0.019229314421099295,0.0008944744808447805,0.00021476772165189396,0.0011817004323885557,0.0007355486145952703,0.18700653025894348,0.19645061898192395,0.012242074153778775,0.014330535032468046,0.0007259824315844548,0.00013388356430827297,0.00110289603221909,0.0005601657935066737,0.22348984039843617,0.23263739184377843,0.0028792404940387903,0.006263020429372374,0.00033236623761476137,3.3663622147362605e-05,0.00076014569774512,0.00023449786870154873,0.2802169968809115,0.24953249013386988
0.10064972510395244,0.028625810077292178,0.029177071524923277,0.00047677050662332457,0.0010159853266720035,0.0013626895753314529,0.14643429440376987,0.15846602888205585,0.10436352262385534,0.018714183903779744,0.033916255923686606,0.00020967926652945985,0.0005329635980404513,0.0010511905967565708,0.24310728181894642,0.23094416390248984,0.095934431846673,0.009548981088098716,0.013006862592897996,3.938049121278337e-05,2.6234816587123424e-05,0.0004342612003554032,0.26382701056955,0.2316793330214066
0.10550740854121853,0.03567434539275496,0.0364578343510481,0.0006879674417738606,0.0012495504420247903,0.0026483241637132713,0.11180122416668044,0.14026207265059518,0.09813743118583171,0.024491682771809856,0.027872809600708037,0.0004319876810634326,0.0008384647787181728,0.001994672488874384,0.2503857909798476,0.23403596424816156,0.092217813560625,0.012152195017248254,0.01144111041160504,6.63322868859541e-05,3.046912711361164e-05,0.0008763208071634594,0.24763525270285608,0.23012162106218378
0.12213787214458749,0.03864629291306057,0.11918896673471963,0.0011188164626697388,0.014275951037206263,0.005183059417069393,0.10305759592553392,0.13200239675384054,0.1419136441528369,0.029145406789571886,0.14484598719843844,0.0006832342544537728,0.000896031929705269,0.003922288614225248,0.25968828237019,0.23288755945867462,0.17452745312285922,0.014983691478206865,0.11740183932054399,0.00012583590300156448,0.0005190879255174053,0.0017558352294494428,0.25788412380643655,0.23134807972668664
0.11874000417853368,0.03797424003938227,0.1458012389680005,0.0018581001803860528,0.1057257117455088,0.010667201119078361,0.10498529438003333,0.12801361294080935,0.1202689467828233,0.03256116349199521,0.15096168064598026,0.001159903070587713,0.031419934146370884,0.007942888167042717,0.2559148645227424,0.23158091490947266,0.15072459125061363,0.016486952243195765,0.15766272962962996,0.00020108202910831507,0.006372364991216456,0.0035966327385070804,0.253634442933484,0.19040112104493556
0.11861525106290736,0.04293625600758984,0.13658114327304952,0.003595604612212118,0.2784558843891175,0.022637416077508337,0.09396712015561094,0.12093438172595491,0.11808081146783221,0.03745184624025133,0.1483348505155389,0.002083772058948482,0.12741150499238268,0.0168859398150701,0.2638845870398331,0.22547609163684007,0.12036993298386015,0.019793113105298143,0.1520308019321406,0.0003945484217803263,0.00319189023605025,0.007705584731436757,0.2714571100947592,0.19981224704922101
0.11970524661566229,0.053055270601702294,0.1382132566759121,0.007846532014641092,0.2698969025296244,0.05388231224899846,0.09680396329487607,0.11821940371329033,0.12068909411932426,0.05079289608155803,0.15680197169664195,0.004609490577329261,0.26686199660909676,0.0398451876496146,0.2786308542995317,0.2433207538471677,0.11846503442403795,0.028755165431667708,0.1524421248816004,0.0007715774709396749,0.005176967729336531,0.017967601785831816,0.23006490175186461,0.2084064533292385
,,,,,,,,,,,,,,,,0.11959000827283654,0.04197043115307001,0.15133171707659898,0.0018316664156138717,0.14214933234101151,0.009707808718714484,0.27142694260980915,0.20117244473940465
,,,,,,,,,,,,,,,,0.12400633147097352,0.07468900695584196,0.1473537155101348,0.00745312135467075,0.21085616527688691,0.04256060926797737,0.2626284196528735,0.1962841230906366
