500_L1P,500_L1F,500_L2P,500_L2F,500_LIP,500_LIF,500_TP,500_TF,1000_L1P,1000_L1F,1000_L2P,1000_L2F,1000_LIP,1000_LIF,1000_TP,1000_TF,5000_L1P,5000_L1F,5000_L2P,5000_L2F,5000_LIP,5000_LIF,5000_TP,5000_TF
0.05487189178098418,0.16152520429329845,1.1690281049961804,1.1702790109544647,4.30970662035387,4.31120895981022,-6.583626451456606,-7.181827475783905,0.05061353164429811,0.14755879425732304,1.1682085767433383,1.1700625508440186,4.30964857538732,4.310959578444622,-6.683621354619524,-6.826234872549568,0.04750569209773097,0.13574539571692398,1.167536428838838,1.1698969178134926,4.30959509096327,4.310448261517339,-5.899970669724475,-4.666162384612756
0.05152866559603137,0.1456854455221137,1.1678165377444263,1.1689990005090152,4.312487081285914,4.3146871217335905,-5.946487078667242,-6.416791469149026,0.04545734822632509,0.13490098402276557,1.1671541013805184,1.1685173335549663,4.3125181288066115,4.3144661249075345,-6.184955290926867,-6.086897505820442,0.030356166246206906,0.11257515114642931,1.166678039246417,1.1681530990664817,4.31083172103921,4.313917392283907,-5.85346424513385,-4.491872615082831
0.01338648366683236,0.03628344892028321,1.1628183932411023,1.1625731418337892,4.313500962355855,4.311594292069882,-5.249290968552932,-5.77945679069945,-0.012342759652969144,0.01755223283912669,1.1601866846364357,1.161428803758484,4.313533751059345,4.311152639408166,-5.516722680320536,-5.386723545564315,-0.05953183559967355,-0.006741736472795548,1.1576007549548484,1.1607541064350262,4.3135561969008425,4.310195842590809,-5.383989879072355,-3.837683493213948
-0.265974681806007,-0.11607116691890705,1.1305311733921355,1.1437821126760666,4.314731334458796,4.305583601506061,-4.738321458232151,-5.36726301566452,-0.35896117336528827,-0.15441496564406126,1.07189253383601,1.1423699674338201,4.314898343866009,4.304908038872749,-4.793319426550238,-4.712584311314406,-0.5084550219551444,-0.20148153957112663,1.0498809325762275,1.140708160930706,4.314925568739283,4.303037203010966,-4.774072678832803,-3.1594997433229493
-0.6803184700943741,-0.31247996290878377,0.8839688109199073,1.1127411365086644,4.316987751202646,4.293429919056666,-4.013902370493833,-4.7131282339993,-0.7724921644700588,-0.3808637110777425,0.822604620578741,1.110431177537335,4.317003280453386,4.292093000948446,-4.060623687146123,-4.019943795938193,-0.9424063689197283,-0.46242899454977826,0.7946820718315251,1.1076202967164468,4.317059139708186,4.288212984979577,-4.043845929926045,-2.4924196927994773
-0.939073586894402,-0.3773669112047369,0.700136135022462,1.085433731059675,4.641378104375171,4.268700385147847,-3.294779221563971,-4.014300066214401,-1.1911233801212526,-0.4686588555935352,0.5897071020098236,1.081143395352113,4.317911875446335,4.265061508694028,-3.319796015416647,-3.317608507615556,-1.4641998162126497,-0.5905205215998987,0.4698015176946833,1.0760806171207575,4.317412797947427,4.25816920931867,-3.340571726560112,-2.0186801724404893
-1.0664969186310553,-0.5165014069431794,0.6059082674199054,1.0248496886641756,5.303675717562261,4.215537003147818,-2.562171017866067,-3.301554702750673,-1.4063861197685041,-0.662246425462784,0.41976308243344845,1.0154229998171094,4.683639670973873,4.209652441399115,-2.556770168840095,-2.741484220971685,-1.909912779286088,-0.8362486764651161,0.18815236917485303,1.0071237336878054,4.317475860841716,4.195018044287585,-2.5886378737644975,-1.3320766480273094
-1.0704967598322512,-0.6731808238141184,0.5967795509685966,0.9020818127740138,5.3135842939925055,4.099792637248897,-1.780435400280982,-2.5568350554842674,-1.4707398999645591,-0.885663955856161,0.3847167579915844,0.8786954145697372,5.171414091982424,4.090816311738282,-1.772263376429776,-2.0226462209052953,-2.161046262483907,-1.1943581290615002,-0.054958287140660075,0.8607547153237671,4.317686488739645,4.0557564290586905,-1.8033882258365947,-0.6353047130068608
,,,,,,,,,,,,,,,,-2.2708824314635834,-1.4923049128427666,-0.24452684021911317,0.6924611777359397,4.323823649609278,4.273326115556651,-0.9515707770431205,0.07170430435488412
,,,,,,,,,,,,,,,,-2.3396150641539464,-1.9419421547271023,-0.300402019032262,0.19443856301164464,4.672633241603683,4.325887760572978,-0.022653949696014693,0.7910294525784022
