500_L1P,500_L1F,500_L2P,500_L2F,500_LIP,500_LIF,500_TP,500_TF,1000_L1P,1000_L1F,1000_L2P,1000_L2F,1000_LIP,1000_LIF,1000_TP,1000_TF,5000_L1P,5000_L1F,5000_L2P,5000_L2F,5000_LIP,5000_LIF,5000_TP,5000_TF
0.04402278300805536,0.09381950804762083,1.1650305016832305,1.1698598366981439,4.309228407090662,4.3088492686755036,-7.170379595876163,-7.869746577040747,0.04404977898277429,0.10117615724623147,1.165673623105084,1.1698593927190049,4.309352264658481,4.309348740412787,-7.422227394646572,-7.708098790344565,0.04438844885299055,0.116120256111105,1.1662930240103484,1.1698593019852483,4.309452034967976,4.309765643751382,-7.193882124568727,-6.166293901357699
-0.00547669832368578,0.06334554437957284,1.164448410422051,1.1680682641717945,4.309047933486712,4.31157216641538,-6.606920058138863,-7.140758057307162,-0.003971759180488989,0.0800940743389999,1.1641084931740986,1.1680394848111606,4.3089085905306455,4.312377039872765,-7.051798316520522,-6.962735497466739,0.018313541702378366,0.0883895899245308,1.1653826927957582,1.1680246180545448,4.30840781784474,4.312995466540089,-6.947493029258376,-5.415773420830437
-0.28984176621996643,-0.06971540539565975,1.0297301806654524,1.1607590754808532,4.309313417132034,4.306215231861321,-5.862516728979633,-6.480259427992838,-0.30531180946887576,-0.05832272981436393,0.9966227185953386,1.1606595487760156,4.311379407282352,4.307276534078376,-6.407419836501997,-6.263109307286647,-0.31347742240642246,-0.044098563755439385,1.1236597396459689,1.1605980831680498,4.313503425292339,4.308625655702786,-6.349190203743494,-4.709299363408198
-0.6732927082610947,-0.24530784037441283,0.9522314694449181,1.1409919688826062,4.3099439568956095,4.295162223342646,-5.106439464345354,-5.797547023162619,-0.7096998586870371,-0.24884941660471635,0.9476887468469003,1.1407352766794068,4.311385599006,4.297108243410578,-5.702998742419506,-5.60380904898364,-0.7779454691889631,-0.2502347115585077,1.0132075890702543,1.1404726669654581,4.314868279506973,4.299698064700836,-5.639603165000163,-4.036791108620536
-1.1539764185767465,-0.4563817642106285,0.417335599032148,1.108670659432866,4.314685423048127,4.273139160669548,-4.375930892938574,-5.120806518206392,-1.3260084559488274,-0.48818424296827895,0.2907894742378491,1.1078596627645503,4.314841421011002,4.276661491597552,-4.9830816613123945,-4.903258285161881,-1.5853381648847693,-0.5141242402179191,0.3036816930836969,1.1071536960018695,4.3150354935119974,4.281593525494387,-4.932370506490957,-3.371050668705504
-1.3997693035716041,-0.5376798827993846,0.13217941023418342,1.0785490640314925,4.30633287903612,4.226696783517216,-3.6364625444328116,-4.418245505664867,-1.607857555478368,-0.595159748561028,-0.0018218543520058838,1.0766949744719028,4.305033824002869,4.233113767526449,-4.239373152272161,-4.204463901762229,-2.0748232831837896,-0.6510395396168762,-0.23155538156490604,1.075280638672822,4.306109612094363,4.2444828608053085,-4.2024568741917285,-2.6880879464883125
-1.518931135770576,-0.6810099466699135,0.07299488146245117,1.0123891039072554,4.310185739681918,4.12869756817603,-2.8924150859391387,-3.6822060235575607,-1.8552972147038167,-0.7995103386598109,-0.15513051196675798,1.0082708243747502,4.3019320929172045,4.142904242458968,-3.478048036550741,-3.497405892760866,-2.3841697494795597,-0.9103536413042783,-0.4827225409854323,1.0056817253976167,4.311084553556406,4.1660291720547225,-3.457071845202732,-1.9953920651068877
-1.5382667860608341,-0.8686175685589281,0.03830246330799457,0.8719169498481936,4.307067691317841,3.8933182183987056,-2.109102319978684,-2.9248106975591917,-1.9675226138787199,-1.073846774528844,-0.2524442270165127,0.8632635106358237,4.302702812828341,3.9336548076531996,-2.681813079980949,-2.7680199259215508,-2.6389621439099806,-1.2998613590280386,-0.6705456226771284,0.8580634877827091,4.305193463315565,3.9859868245924273,-2.6494752868625095,-1.3115614792363888
,,,,,,,,,,,,,,,,-2.7421625262565756,-1.6530568996808523,-0.8093855652999984,0.6858312836298907,4.280789896085735,4.235452575219106,-1.8013561325590834,-0.60156245248422
,,,,,,,,,,,,,,,,-2.8280122537327292,-2.238323498491329,-0.9387446274978044,0.1649181442903017,4.093465115222766,4.172650989026324,-0.851787662906789,0.11919616830285816
