1000_L1P,1000_L1F,1000_L2P,1000_L2F,1000_LIP,1000_LIF,1000_TP,1000_TF
-0.20703460681301497,-0.36497563395587207,-0.08863855362963408,-0.2335039695651103,0.5461478419473051,0.4321131792195904,-6.056158496679764,-6.8384892321917805
-0.695088012655752,-1.1638644709957529,-0.494059531117187,-0.8612973619872787,0.43798960053281627,0.2478650988466118,-6.235519536497632,-6.068957561250589
-1.1459680055502728,-1.7150536563292595,-0.9322871589871017,-1.3986421735771395,0.1911514484757549,-0.11216801328199813,-5.441465265619273,-5.269929658239064
-1.504227977267809,-1.9435336843912874,-1.288893834959346,-1.5874999982264018,-0.06848212118181896,-0.2739825412193628,-4.7156349859928435,-4.6841308369623444
-1.742140078965716,-1.9336073501876752,-1.4865689220009115,-1.5876880904333182,-0.18143003597653326,-0.2793840001491726,-4.05772064066466,-3.9844682110381107
-1.8777132406109571,-1.8867416299677695,-1.5574737242217296,-1.5641765705884059,-0.05200947329057008,-0.18642065897540044,-3.3283335881164247,-3.287042273846123
-1.9378941958831046,-1.8770061196382792,-1.5621469302420277,-1.5622408904051301,0.24855338700500076,-0.17688373397396848,-2.555052059466709,-2.6564423569228817
-1.9718726440173175,-1.873420732240968,-1.5592523779130876,-1.540744565716946,0.729459649299067,0.11831530581485503,-1.7933725883767906,-1.954348492149265
