1000_L1P,1000_L1F,1000_L2P,1000_L2F,1000_LIP,1000_LIF,1000_TP,1000_TF
0.0029026314953204697,0.0058028893065614805,0.0021652591257730865,0.00041704803708855537,0.0024255655938095495,0.003899374819428781,0.22594604123225656,0.3175501357543802
0.05536504235753387,0.022626782502918868,0.08126392006165734,0.0012852845171338926,0.08929351044971125,0.009594048746175395,0.2625873824224307,0.2980157364788178
0.049304574992962195,0.026598129800499186,0.07579572393827315,0.0033944089260208167,0.13523934589565634,0.021295050644538786,0.29608992186823974,0.28970623870087425
0.06244580896349837,0.050446574230673266,0.07685489599047736,0.008250793215318726,0.14884523085722048,0.05433193638758909,0.3139467009163603,0.28937487332088513
0.0802993485678207,0.06163981329807766,0.11234033361048265,0.01645845280685851,0.16780154473924883,0.06351951761652606,0.33034479567445374,0.2841087973062355
0.09357734553606936,0.09467268095829898,0.13331227271124135,0.07504289359136572,0.2387639873961879,0.10443647448604632,0.32550643513319655,0.28053766364675253
0.09375753457491022,0.10285360584224738,0.13749450172464148,0.12105119475345948,0.2944711698994116,0.1797316159798556,0.32991139062421687,0.2606848271631895
0.09291626228097258,0.10637617269574619,0.13530626063011783,0.13415199434289665,0.3005794084180293,0.20848256342263458,0.35106600501359375,0.30031175130673077
