1000_L1P,1000_L1F,1000_L2P,1000_L2F,1000_LIP,1000_LIF,1000_TP,1000_TF
-0.34409050375390937,-0.40050990406964393,0.1734053287517031,0.15824263752447607,1.9837048983083585,1.978983419599108,-6.633599649673862,-6.740988186086892
-0.6881279736398492,-0.790047226972502,-0.17241013827917748,-0.10077283384935937,1.5471457254895373,1.8362142020295527,-6.164773053828329,-6.0239159433348775
-1.0231486880650402,-0.9703569953168767,-0.3383757487793368,-0.17026986407719535,1.6991617995337052,1.7525607106359296,-5.531635952919156,-5.353161569822936
-1.4551699816636348,-1.2596317067983502,-0.8106259943418145,-0.41317195456344635,1.461204165337579,1.5021470060425735,-4.790921309226684,-4.666853722376536
-1.661525471808711,-1.366183693205691,-0.9667605482112804,-0.5493797452934635,1.3881672868646504,1.5832771037605298,-4.043004292591279,-3.9804007526612257
-1.6902409952665238,-1.6415035449797786,-0.9030407723372403,-0.9225050264933484,1.5640299798024633,1.345279153628239,-3.254085691734293,-3.279585735608469
-1.690742850837258,-1.7030256780876942,-0.9135527703375741,-1.0423218832869081,1.8701901313723268,1.338704954429831,-2.5574959783790407,-2.6846394974059336
-1.6898712934897386,-1.6900501720256749,-0.9119982308284731,-1.019315400181027,1.8528677752703235,1.3963953891633405,-1.7795095932776088,-1.9633700081985137
