1000_L1P,1000_L1F,1000_L2P,1000_L2F,1000_LIP,1000_LIF,1000_TP,1000_TF
-0.3553977649110168,-0.4227664260635778,0.16602752924385245,0.15700181423407306,1.9749465699227244,1.963671997291865,-7.4389360294279285,-7.686037379960746
-0.8947921002399218,-0.8788900400523598,-0.4625501610045081,-0.10570339273251013,1.2472195520351015,1.8017854829244724,-6.976310288304373,-6.929788664175068
-1.2100809407786,-1.0762580519180107,-0.6245039810594366,-0.18244215909499778,1.242849106224613,1.6687089281608984,-6.365708897424998,-6.238089668926764
-1.6871083098835764,-1.4665584917244652,-1.102091182082031,-0.44112017640480666,0.9026412928269616,1.2970695541620865,-5.66702779985542,-5.552630274473098
-1.9800318189052444,-1.6138612985716247,-1.413122719261422,-0.6061824306590544,0.724091826385231,1.3347009089815445,-4.962508808141702,-4.859210939570227
-2.045447310575515,-1.9972701043916679,-1.4334862403355866,-1.199121767919547,0.6820190919573988,0.9636961239947669,-4.217097441021734,-4.146197433639185
-2.052451900459657,-2.0924353395948483,-1.4322111246385418,-1.497200624355455,0.6955894114076038,0.6432593343719627,-3.4778823197302198,-3.4637318363875753
-2.0476231370067217,-2.103533218495621,-1.4164310650592167,-1.5174869715288315,0.7185745677212695,0.558831828537135,-2.6832236201172597,-2.7236374622336443
