500_L1P,500_L1F,500_L2P,500_L2F,500_LIP,500_LIF,500_TP,500_TF,1000_L1P,1000_L1F,1000_L2P,1000_L2F,1000_LIP,1000_LIF,1000_TP,1000_TF,5000_L1P,5000_L1F,5000_L2P,5000_L2F,5000_LIP,5000_LIF,5000_TP,5000_TF,50000_L1P,50000_L1F,50000_L2P,50000_L2F,50000_LIP,50000_LIF,50000_TP,50000_TF
0.23681859424346519,0.076696178093917,0.6329504991071794,0.6019177045031419,2.7435583039338867,2.7652461926393,-6.755893040570005,-7.431329470763402,0.23631490587106468,0.07637634211521221,0.6327157363392647,0.6017792135082655,2.7436398347268964,2.765295602497009,-7.063657033268812,-7.116359567680072,0.2361016315700371,0.07563670840997377,0.6326788185013587,0.6017118002153127,2.7437074779040462,2.7654109034882657,-6.500276741906609,-5.231964779892422,0.23606674816184697,0.07534232862879935,0.6327001382337311,0.6016900652218948,2.743733141022817,2.7654574710603783,-5.386589525640898,-2.960547383322319
-0.17903648337022837,-0.6484719227175152,0.5167085385951306,0.4109373693561149,2.7626310223759862,2.7394820004151175,-6.19842156137841,-6.78712936892355,-0.190067250921428,-0.6550824906091057,0.5152276203475081,0.4105015349376869,2.762932600771837,2.7396640885378627,-6.475964313572884,-6.369978887440241,-0.21556057661414843,-0.6659022480741202,0.51192408003702,0.4102636554442292,2.7638167632786685,2.7398945433628508,-5.940132568669056,-4.499435246111077,-0.25556413742127826,-0.6714280256786899,0.5035011941572091,0.4101935869847265,2.7649649120941047,2.7399592439523883,-5.244748634208609,-2.24094065155955
-0.5491185951229486,-0.7085486237959183,0.3257953391641667,0.3750390383705648,2.74133556247184,2.6859880767018955,-5.394442459288651,-6.116677824513631,-0.5483384009138892,-0.7184204711101084,0.35664605354695494,0.3741904510280943,2.752912542959943,2.6861884633450175,-5.7666544797243615,-5.678639920984333,-0.5440763408575771,-0.7349397115958627,0.40555842101994005,0.37378606397214365,2.7575978768689837,2.686650974764527,-5.187378368073288,-3.8419250600408783,-0.5546226317969912,-0.7433923399037718,0.427259678879355,0.37367491175100737,2.759766604885684,2.6868895813559157,-4.841134340973852,-1.5794150301695982
-1.1675980340444598,-0.9176688259519679,-0.2819541642707457,0.28141802698546936,2.3373041480032417,2.5692998151699116,-4.63242198498352,-5.4604773472729695,-1.230236008545827,-0.995815403615496,-0.29399819473308836,0.2724884954166782,2.368308071816736,2.569916609565001,-5.011601971922652,-5.0008107158781705,-1.3013732451681275,-1.0723145008549606,-0.2646044865675355,0.26640358756674903,2.4774044240908193,2.571075486946614,-4.429555487564169,-3.183096263341536,-1.35837045319079,-1.0904334050224265,-0.2516259753423602,0.26577799662304225,2.539863210727327,2.57155282586914,-4.248900370507214,-0.9258650018401725
-1.4954751338078947,-1.056084204079679,-0.5219918215008005,0.15112368621990382,2.097192463760104,2.3483784072728295,-3.877553221285168,-4.7658727148554245,-1.6424124803121987,-1.1878752010372964,-0.6366050866538971,0.13330487041300582,2.022660328846877,2.350079854044473,-4.2756346394178415,-4.3087876846275845,-1.8310631771783192,-1.3370960577495978,-0.7038457704821791,0.12046604077613614,2.0726826323842262,2.353359579760998,-3.721660512369926,-2.532696885141301,-1.9799013321299648,-1.3938451627194988,-0.7429693911604126,0.11824403757313812,2.050347602085877,2.354539334879088,-3.6285854406270364,-0.2578487300807472
-1.6477900037307223,-1.4472474285782897,-0.6713623376648932,-0.40514747064594814,1.9352687349707027,2.1534024645955414,-3.1451180805542647,-4.072343064532952,-1.842983525864502,-1.6706270038756583,-0.8504746765889485,-0.4726884229667245,1.7989891418301776,2.1514456697915922,-3.5345595364739073,-3.6088588425183548,-2.188166543932777,-1.9823935963099932,-1.1561775697763579,-0.5300591405957814,1.4791057392911355,2.146319693784229,-2.992262147466258,-1.871942952601542,-2.500539775333987,-2.175057053832377,-1.411517120102316,-0.5453324451841065,1.2456821983318835,2.144446041907352,-2.92231992201337,0.4148989500695092
-1.712794525499886,-1.4892758342346404,-0.7040142100730694,-0.4773169164440163,1.9977045137185436,2.090975921900103,-2.265252190629408,-3.2033489356809652,-1.9482669796103382,-1.7498458509488928,-0.9184945840392552,-0.5839343001308027,1.7991057255590486,2.0385904944354825,-2.775841780928944,-2.9158932273874725,-2.4075465439074,-2.128002913638271,-1.3330686572627772,-0.7036967375592235,1.3892290975981265,1.9301650062974236,-2.2447041512451507,-1.187511065004059,-2.813537457412474,-2.399114045569281,-1.71402116997572,-0.7333038079314481,0.8436632116388446,1.8911393753583385,-2.228011607435674,1.0567031599281966
-1.7150990741373764,-1.530545214835598,-0.7072105609973589,-0.601904577695852,2.006606971075267,1.9487266608789735,-1.4822547750450548,-2.432521767833721,-1.9761786272359405,-1.8764270267031977,-0.9342991573424898,-0.8609219882053994,1.8416365319061703,1.8037161248019689,-2.0066007627357814,-2.203495675116042,-2.514324367178087,-2.4267774971149665,-1.4038458958727593,-1.234868651778408,1.3934863020817874,1.5138497749391049,-1.4679689801967617,-0.5024112971975239,-3.0481421311146266,-2.8609793883661196,-1.961406250781002,-1.376891518790227,0.7335881303394501,1.3670210997287737,-1.4847614345587095,1.734798072512863
,,,,,,,,,,,,,,,,-2.5546619652986795,-2.528078875360027,-1.4222266922583688,-1.4463836040614708,1.3977678538167266,1.3556291204511526,-0.6373492879840977,0.23816828949312757,-3.1757853128903393,-3.151036356036826,-2.0663797983417216,-1.9396949052366061,0.7378960614766864,0.8423188030763786,-0.8135666300988617,2.31618296498941
,,,,,,,,,,,,,,,,-2.563065886057654,-2.522351056380974,-1.4247946367601685,-1.4324248287595822,1.4147880039548952,1.3804286671169979,0.287098832945115,0.9721517574799249,-3.2229415406524144,-3.260586186591169,-2.0986041055492324,-2.1611828946976392,0.7429217349406005,0.6971893276692959,0.1537693420123361,3.0180110170339716
,,,,,,,,,,,,,,,,,,,,,,,,-3.239637298823569,-3.255392946820148,-2.110972183241395,-2.145598381239602,0.7446613659026599,0.7265450834075702,1.147172317867086,3.794450248250705
,,,,,,,,,,,,,,,,,,,,,,,,-3.244721039270746,-3.2486930963500544,-2.1167771769676635,-2.132582428327364,0.7439534211678478,0.7350191226265593,2.3551111232748267,4.521030355259704
