method,500_L1,500_L2,500_Linf,500_time,1000_L1,1000_L2,1000_Linf,1000_time,5000_L1,5000_L2,5000_Linf,5000_time
KDE_scott,0.13118543489211631,0.08466970717281855,0.04645216770472047,0.15065111459815697,0.12278745833559074,0.06917952839041422,0.03761079577630063,0.14533811722214754,0.08814936309411305,0.04066252852259049,0.020386867512777036,0.127492492236023
KDE_cv,0.16399250862555861,0.166884818022415,0.09323338291566242,0.11453631891226332,0.15008712681636616,0.1807172035135586,0.08219286483174637,0.09241630446275276,0.10907551049004015,0.14796940717930104,0.04298250238885006,0.0480787930514345
DPM,0.17266874655673303,0.11162730989315979,0.05171294150807436,0.28257604031281874,0.14940823545763796,0.08820750955424263,0.04247211843952923,0.49480467892409347,0.10007332316339668,0.05321433896788045,0.023508913739378617,0.2268859080534091
DRBART,0.2970284426100494,0.29625377115172147,0.20244622534893944,0.145644721009623,0.31543959162270724,0.32906345378286517,0.22141993767019685,0.12313691297130538,0.2403623311783969,0.2901488685532086,0.29932607719740084,0.1379352513964656
