1000_L1P,1000_L1F,1000_L2P,1000_L2F,1000_LIP,1000_LIF,1000_TP,1000_TF
0.42969721344319967,0.593189208489283,1.6398556497378192,1.733331955706327,3.841122508721257,3.832645652682919,-7.471927315560793,-7.705977870646884
-0.19504686158890272,0.5034343134430358,1.1050794297208486,1.7010940544709052,3.5062111895485595,3.7883755213365924,-7.040788999162594,-6.900345370190633
-0.7860304762243243,0.3255368096453795,0.5496435289142014,1.6296208835752113,3.090231650205512,3.6934829681943873,-6.408817013214867,-6.191111230542839
-1.3092535490409947,-0.04477921406476459,0.020537584222480403,1.451551536504444,2.5679608419841613,3.47247977087835,-5.671828612183398,-5.492015784108442
-1.7016441131983593,-0.27910281962813777,-0.3100642754255614,1.2663955522489951,2.1520243382794053,3.4140282368495805,-4.989311881309953,-4.784805965722224
-1.9802717737506885,-1.049992155756959,-0.47423034671885006,0.6410126859525617,2.0679707033357735,3.132832165618841,-4.241622958451455,-4.0833465272468406
-2.142758039991751,-1.5940919868013743,-0.5439372442974812,0.11932823635541827,2.0686797336134304,2.6828804815570395,-3.4838191086144077,-3.37659265330281
-2.2347660442052133,-2.0626386098955733,-0.5582500086651043,-0.42483124533692124,2.067851510940715,2.14578169719278,-2.6905765533173236,-2.655233535043802
