1000_L1P,1000_L1F,1000_L2P,1000_L2F,1000_LIP,1000_LIF,1000_TP,1000_TF
0.003563771405573012,1.887379141862766e-15,0.006411681426476374,3.774758283725532e-15,0.005647021764181501,5.329070518200751e-15,0.27757126404811117,0.3472336224958598
0.012100675822450753,1.1102230246251565e-15,0.021068926646793416,3.9968028886505635e-15,0.02182891114587181,8.43769498715119e-15,0.31798430293156527,0.34610967224401196
0.02503410198421082,1.0547118733938987e-15,0.037515943973271994,2.220446049250313e-16,0.05692805093705148,4.440892098500626e-16,0.3606075889314117,0.3338214919947673
0.045989130083671816,0.0011528471593574457,0.06592817802495848,7.977105635709908e-06,0.10739347065956731,0.0011810974863403498,0.3503875755499433,0.33826038612763243
0.06349460151942045,0.007570807240786318,0.0912106935566384,0.0006816423453139166,0.16323230947954973,0.013449074298814733,0.3781782370912865,0.3396640451888976
0.0804466466522884,0.01593988079845479,0.10729589910034235,0.005010949844481362,0.1813008348526647,0.03389209622311799,0.3861543788311699,0.3385315939869198
0.09072090860742599,0.044299065409676396,0.114980725967386,0.038474872390611495,0.30123626641905493,0.06033719985693783,0.3789622281441167,0.2713929613427773
0.09864231013542606,0.11574359951533977,0.11695117284894475,0.13843207011199882,0.3257769284890389,0.1818339846007039,0.3392829248486842,0.29177480137594
